Carrier,Reg_Year,Reg_Month,Device_Model,Count
VERIZON,2015,1,ASDASDASDM-N910VZWEVZW,28
VERIZON,2015,1,ASDASDASDM-N915VZKEVZW,14
VERIZON,2015,1,ASDASDASDM-P905VZK123VZW,1
VERIZON,2015,1,ASDASDASDM-T80ASDVZW123VZW,2
VERIZON,2015,1,ASDASDASDM-WASD50VMASDASDASD123VZW,1
AIO,2015,1,ASDASDASDGH-I33ASDZKZ123IO,1
AIO,2015,1,ASDASDASDM-G900123ZKZ123IO,4
AT&T,2015,1,ASDASDASDGH-12386ASDZK123123TT,1
AT&T,2015,1,ASDASDASDGH-I25ASD123I123123TT,1
AT&T,2015,1,ASDASDASDGH-I25ASDZK123123TT,1
AT&T,2015,1,ASDASDASDGH-I31ASDZW123123TT,3
AT&T,2015,1,ASDASDASDGH-I33ASDZK123123TT,5
AT&T,2015,1,ASDASDASDGH-I33ASDZKM123TT,23
AT&T,2015,1,ASDASDASDGH-I33ASDZR123123TT,1
AT&T,2015,1,ASDASDASDGH-I33ASDZRM123TT,15
AT&T,2015,1,ASDASDASDGH-I33ASDZW123123TT,8
AT&T,2015,1,ASDASDASDGH-I33ASDZWM123TT,7
AT&T,2015,1,ASDASDASDGH-I53ASDZ123123123TT,3
AT&T,2015,1,ASDASDASDGH-I53ASDZ123M123TT,6
AT&T,2015,1,ASDASDASDGH-I53ASDZB123123TT,2
AT&T,2015,1,ASDASDASDGH-I53ASDZBM123TT,4
AT&T,2015,1,ASDASDASDGH-I5QWEASDZK123123TT,1
AT&T,2015,1,ASDASDASDGH-IASD1ASDRW123123TT,1
AT&T,2015,1,ASDASDASDGH-IASDQWEASDMB123123TT,2
AT&T,2015,1,ASDASDASDGH-IASDQWEASDMBB123TT,5
AT&T,2015,1,ASDASDASDGH-IASDQWEASDRWB123TT,3
AT&T,2015,1,ASDASDASDGH-IASDQWEASDZRB123TT,2
AT&T,2015,1,ASDASDASDGH-IQWE3ASDMBZ123TT,1
AT&T,2015,1,ASDASDASDGH-IQWE3ASDZASDASDASD123123TT,1
AT&T,2015,1,ASDASDASDGH-IQWE3ASDZASDASDASDP123TT,2
AT&T,2015,1,ASDASDASDGH-IQWE6ASDZW123123TT,1
AT&T,2015,1,ASDASDASDM-G850123ZDE123TT,3
AT&T,2015,1,ASDASDASDM-G850123ZKE123TT,5
AT&T,2015,1,ASDASDASDM-G8ASD0123DGE123TT,11
AT&T,2015,1,ASDASDASDM-G8ASD0123RRE123TT,11
AT&T,2015,1,ASDASDASDM-G8ASD0123TASDASDASDE123TT,15
AT&T,2015,1,ASDASDASDM-G900123ZD123123TT,13
AT&T,2015,1,ASDASDASDM-G900123ZK123123TT,37
AT&T,2015,1,ASDASDASDM-G900123ZW123123TT,22
AT&T,2015,1,ASDASDASDM-GASD30123MB123123TT,5
AT&T,2015,1,ASDASDASDM-GASD50123NK123123TT,3
AT&T,2015,1,ASDASDASDM-N900123ZKE123TT,7
AT&T,2015,1,ASDASDASDM-N900123ZWE123TT,12
AT&T,2015,1,ASDASDASDM-N910123ZKE123TT,36
AT&T,2015,1,ASDASDASDM-N910123ZWE123TT,26
AT&T,2015,1,ASDASDASDM-N915123ZKE123TT,11
AT&T,2015,1,ASDASDASDM-N915123ZWE123TT,5
AT&T,2015,1,ASDASDASDM-P90ASD123ZK123123TT,1
AT&T,2015,1,ASDASDASDM-T21ASD123ZK123123TT,6
AT&T,2015,1,ASDASDASDM-T33ASD123ZW123123TT,3
AT&T,2015,1,ASDASDASDM-T53ASD123YK123123TT,1
AT&T,2015,1,ASDASDASDM-TASD0ASD123H123123123TT,1
"BOOST MOBILE",2015,1,ASDASDASDM-G900PZW123BASDASDASDT,1
"BOOST MOBILE",2015,1,ASDASDASDPH-LASD10RWBBASDASDASDT,5
"BOOST MOBILE",2015,1,ASDASDASDPH-M8QWE0UW123BASDASDASDT,2
CRICKET,2015,1,ASDASDASDCH-R530MBBCRI,1
CRICKET,2015,1,ASDASDASDCH-R9ASD0ZK123CRI,5
CRICKET,2015,1,ASDASDASDCH-R9ASD0ZW123CRI,1
CSPIRE,2015,1,ASDASDASDCH-R9ASD0ZK123CASDASDASDP,2
"METRO PCS",2015,1,ASDASDASDCH-R530RWBMTR,1
Other,2015,1,ASDASDASDCH-IQWE35ZK123X123R,2
Other,2015,1,ASDASDASDCH-LASD10MBBX123R,1
Other,2015,1,ASDASDASDCH-RASD60IB123X123R,2
Other,2015,1,ASDASDASDM-P6000ZKVX123R,3
Other,2015,1,ASDASDASDM-P6000ZWYX123R,1
Other,2015,1,ASDASDASDM-P9000ZKFX123R,1
Other,2015,1,ASDASDASDM-P9000ZKVX123R,4
Other,2015,1,ASDASDASDM-P9000ZWFX123R,1
Other,2015,1,ASDASDASDM-P9000ZWVX123R,2
Other,2015,1,ASDASDASDM-R3500ZK123X123R,2
Other,2015,1,ASDASDASDM-R3800VASDASDASD123X123R,1
Other,2015,1,ASDASDASDM-R3810Z123123X123R,1
Other,2015,1,ASDASDASDM-R3810ZK123X123R,1
Other,2015,1,ASDASDASDM-R3810ZO123X123R,1
Other,2015,1,ASDASDASDM-T110NDW123X123R,4
Other,2015,1,ASDASDASDM-T110NYK123X123R,4
Other,2015,1,ASDASDASDM-T2105GY123X123R,10
Other,2015,1,ASDASDASDM-T2105GYYX123R,7
Other,2015,1,ASDASDASDM-T210RGNYX123R,22
Other,2015,1,ASDASDASDM-T210RMKYX123R,1
Other,2015,1,ASDASDASDM-T210RZWYX123R,1
Other,2015,1,ASDASDASDM-T230NYK123X123R,22
Other,2015,1,ASDASDASDM-T230NZW123X123R,40
Other,2015,1,ASDASDASDM-T230NZWASDASDASDX123R,3
Other,2015,1,ASDASDASDM-T3100ZWASDASDASDX123R,3
Other,2015,1,ASDASDASDM-T3100ZWYX123R,7
Other,2015,1,ASDASDASDM-T320NZK123X123R,13
Other,2015,1,ASDASDASDM-T320NZW123X123R,2
Other,2015,1,ASDASDASDM-T330NYK123X123R,9
Other,2015,1,ASDASDASDM-T330NZW123X123R,1
Other,2015,1,ASDASDASDM-T520NZK123X123R,1
Other,2015,1,ASDASDASDM-T530NYK123X123R,17
Other,2015,1,ASDASDASDM-T530NZW123X123R,20
Other,2015,1,ASDASDASDM-T800NTASDASDASD123X123R,8
Other,2015,1,ASDASDASDM-T800NTASDASDASDEX123R,15
Other,2015,1,ASDASDASDM-T800NZW123X123R,8
Other,2015,1,ASDASDASDM-T9000ZK123X123R,4
Other,2015,1,ASDASDASDM-T9000ZW123X123R,6
Other,2015,1,ASDASDASDM-TASD00NTASDASDASD123X123R,6
Other,2015,1,ASDASDASDM-TASD00NZW123X123R,5
Other,2015,1,GT-I9505ZWGX123R,1
Other,2015,1,GT-N5110NKYX123R,1
Other,2015,1,GT-N5110ZWASDASDASDX123R,1
Other,2015,1,GT-N5110ZWYX123R,7
Other,2015,1,GT-N8013E123YX123R,3
Other,2015,1,GT-N8013ZWYX123R,3
Other,2015,1,GT-P3113GRASDASDASDX123R,1
Other,2015,1,GT-P3113TASDASDASDASDASDASDX123R,2
Other,2015,1,GT-P3113TASDASDASDYX123R,7
Other,2015,1,GT-P5113TASDASDASD123X123R,1
Other,2015,1,GT-P5113TASDASDASDYX123R,8
Other,2015,1,GT-P5113ZWYX123R,1
Other,2015,1,GT-P5210GNYX123R,3
Other,2015,1,GT-P5210ZWASDASDASDX123R,2
Other,2015,1,GT-P5210ZWRX123R,1
Other,2015,1,GT-P5210ZWUX123R,1
Other,2015,1,GT-P5210ZWYX123R,6
SPRINT,2015,1,ASDASDASDM-G860PZB123ASDASDASDPR,7
SPRINT,2015,1,ASDASDASDM-G860PZR123ASDASDASDPR,11
SPRINT,2015,1,ASDASDASDM-G900PZD123ASDASDASDPR,10
SPRINT,2015,1,ASDASDASDM-G900PZK123ASDASDASDPR,28
SPRINT,2015,1,ASDASDASDM-G900PZW123ASDASDASDPR,20
SPRINT,2015,1,ASDASDASDM-N900PZKEASDASDASDPR,16
SPRINT,2015,1,ASDASDASDM-N900PZWEASDASDASDPR,8
SPRINT,2015,1,ASDASDASDM-N910PZKEASDASDASDPR,25
SPRINT,2015,1,ASDASDASDM-N910PZWEASDASDASDPR,16
SPRINT,2015,1,ASDASDASDM-N915PZKEASDASDASDPR,8
SPRINT,2015,1,ASDASDASDM-T21ASDASDASDASDZK123ASDASDASDPR,72
SPRINT,2015,1,ASDASDASDM-T21ASDASDASDASDZW123ASDASDASDPR,1
SPRINT,2015,1,ASDASDASDM-T23ASDPYK123ASDASDASDPR,6
SPRINT,2015,1,ASDASDASDM-T23ASDPZW123ASDASDASDPR,1
SPRINT,2015,1,ASDASDASDM-T80ASDPTASDASDASD123ASDASDASDPR,1
SPRINT,2015,1,ASDASDASDPH-L520ZW123ASDASDASDPR,3
SPRINT,2015,1,ASDASDASDPH-L600ZK123ASDASDASDPR,1
SPRINT,2015,1,ASDASDASDPH-L600ZW123ASDASDASDPR,2
SPRINT,2015,1,ASDASDASDPH-L900TASDASDASD123ASDASDASDPR,3
SPRINT,2015,1,ASDASDASDPH-L900ZW123ASDASDASDPR,3
SPRINT,2015,1,ASDASDASDPH-LASD10MBBASDASDASDPR,5
SPRINT,2015,1,ASDASDASDPH-LASD10RWBASDASDASDPR,3
SPRINT,2015,1,ASDASDASDPH-LASD20ZB123ASDASDASDPR,1
SPRINT,2015,1,ASDASDASDPH-LASD20ZK123ASDASDASDPR,10
SPRINT,2015,1,ASDASDASDPH-LASD20ZP123ASDASDASDPR,2
SPRINT,2015,1,ASDASDASDPH-LASD20ZW123ASDASDASDPR,14
SPRINT,2015,1,ASDASDASDPH-P500TASDASDASD123ASDASDASDPR,2
"VIRGIN MOBILE",2015,1,ASDASDASDM-G900PZW123VMU,1
"VIRGIN MOBILE",2015,1,ASDASDASDPH-L300ZASDASDASD123VMU,1
"VIRGIN MOBILE",2015,1,ASDASDASDPH-LASD10RWBVMU,2
"VIRGIN MOBILE",2015,1,ASDASDASDPH-M8QWE0MB123VMU,12
"VIRGIN MOBILE",2015,1,ASDASDASDPH-M950D123123VMU,1
VERIZON,2015,2,ASDASDASDCH-I5QWE5ZW123VZW,14
VERIZON,2015,2,ASDASDASDCH-I605TASDASDASD123VZW,3
VERIZON,2015,2,ASDASDASDCH-I605ZW123VZW,2
VERIZON,2015,2,ASDASDASDCH-IASD05MK123VZW,1
VERIZON,2015,2,ASDASDASDCH-IQWE35ZK123VZW,1
VERIZON,2015,2,ASDASDASDM-G900VZD123VZW,4
VERIZON,2015,2,ASDASDASDM-G900VZK123VZW,69
VERIZON,2015,2,ASDASDASDM-G900VZW123VZW,33
VERIZON,2015,2,ASDASDASDM-GASD30VMB123VZW,1
VERIZON,2015,2,ASDASDASDM-N900VMKEVZW,1
VERIZON,2015,2,ASDASDASDM-N900VWDEVZW,2
VERIZON,2015,2,ASDASDASDM-N900VZKEVZW,13
VERIZON,2015,2,ASDASDASDM-N900VZWEVZW,10
VERIZON,2015,2,ASDASDASDM-N910VZKEVZW,39
VERIZON,2015,2,ASDASDASDM-N910VZWEVZW,24
VERIZON,2015,2,ASDASDASDM-N915VZKEVZW,12
VERIZON,2015,2,ASDASDASDM-P905VZK123VZW,1
VERIZON,2015,2,ASDASDASDM-T33ASDVYK123VZW,3
VERIZON,2015,2,ASDASDASDM-T80ASDVZW123VZW,1
"VIRGIN MOBILE",2015,2,ASDASDASDPH-LASD10RWBVMU,3
"VIRGIN MOBILE",2015,2,ASDASDASDPH-M8QWE0MB123VMU,10
AIO,2015,2,ASDASDASDGH-I33ASDZKZ123IO,3
AIO,2015,2,ASDASDASDM-G900123ZKZ123IO,2
AT&T,2015,2,ASDASDASDGH-I25ASDZK123123TT,4
AT&T,2015,2,ASDASDASDGH-I31ASDTASDASDASD123123TT,1
AT&T,2015,2,ASDASDASDGH-I31ASDZW123123TT,2
AT&T,2015,2,ASDASDASDGH-I33ASDZK123123TT,2
AT&T,2015,2,ASDASDASDGH-I33ASDZKM123TT,9
AT&T,2015,2,ASDASDASDGH-I33ASDZR123123TT,1
AT&T,2015,2,ASDASDASDGH-I33ASDZRM123TT,8
AT&T,2015,2,ASDASDASDGH-I33ASDZW123123TT,4
AT&T,2015,2,ASDASDASDGH-I33ASDZWM123TT,15
AT&T,2015,2,ASDASDASDGH-I53ASDZ123123123TT,1
AT&T,2015,2,ASDASDASDGH-I53ASDZ123M123TT,3
AT&T,2015,2,ASDASDASDGH-I53ASDZB123123TT,1
AT&T,2015,2,ASDASDASDGH-I53ASDZBM123TT,3
AT&T,2015,2,ASDASDASDGH-I5QWEASDZK123123TT,1
AT&T,2015,2,ASDASDASDGH-IASD1ASDZB123123TT,1
AT&T,2015,2,ASDASDASDGH-IASDQWEASDMB123123TT,1
AT&T,2015,2,ASDASDASDGH-IASDQWEASDMBB123TT,6
AT&T,2015,2,ASDASDASDGH-IASDQWEASDRWB123TT,4
AT&T,2015,2,ASDASDASDGH-IASDQWEASDZRB123TT,2
AT&T,2015,2,ASDASDASDGH-IQWE6ASDZW123123TT,2
AT&T,2015,2,ASDASDASDM-BASD80123ZK123123TT,1
AT&T,2015,2,ASDASDASDM-C105123ZW123123TT,2
AT&T,2015,2,ASDASDASDM-G850123ZDE123TT,1
AT&T,2015,2,ASDASDASDM-G850123ZKE123TT,2
AT&T,2015,2,ASDASDASDM-G850123ZWE123TT,1
AT&T,2015,2,ASDASDASDM-G8ASD0123DGE123TT,14
AT&T,2015,2,ASDASDASDM-G8ASD0123RRE123TT,12
AT&T,2015,2,ASDASDASDM-G8ASD0123TASDASDASDE123TT,17
AT&T,2015,2,ASDASDASDM-G900123ZD123123TT,6
AT&T,2015,2,ASDASDASDM-G900123ZK123123TT,29
AT&T,2015,2,ASDASDASDM-G900123ZW123123TT,22
AT&T,2015,2,ASDASDASDM-GASD30123MB123123TT,2
AT&T,2015,2,ASDASDASDM-GASD50123NK123123TT,4
AT&T,2015,2,ASDASDASDM-N900123ZKE123TT,9
AT&T,2015,2,ASDASDASDM-N900123ZWE123TT,12
AT&T,2015,2,ASDASDASDM-N910123ZKE123TT,39
AT&T,2015,2,ASDASDASDM-N910123ZWE123TT,27
AT&T,2015,2,ASDASDASDM-N915123ZKE123TT,9
AT&T,2015,2,ASDASDASDM-N915123ZWE123TT,3
AT&T,2015,2,ASDASDASDM-RASD50123ZW123123TT,1
AT&T,2015,2,ASDASDASDM-T33ASD123ZW123123TT,16
AT&T,2015,2,ASDASDASDM-T53ASD123YK123123TT,1
AT&T,2015,2,ASDASDASDM-T80ASD123H123123123TT,1
SPRINT,2015,2,ASDASDASDM-G860PZB123ASDASDASDPR,1
SPRINT,2015,2,ASDASDASDM-G860PZR123ASDASDASDPR,7
SPRINT,2015,2,ASDASDASDM-G900PZD123ASDASDASDPR,14
SPRINT,2015,2,ASDASDASDM-G900PZK123ASDASDASDPR,30
SPRINT,2015,2,ASDASDASDM-G900PZW123ASDASDASDPR,13
SPRINT,2015,2,ASDASDASDM-N900PZKEASDASDASDPR,7
SPRINT,2015,2,ASDASDASDM-N900PZWEASDASDASDPR,3
SPRINT,2015,2,ASDASDASDM-N910PZKEASDASDASDPR,24
SPRINT,2015,2,ASDASDASDM-N910PZWEASDASDASDPR,18
SPRINT,2015,2,ASDASDASDM-N915PZKEASDASDASDPR,6
SPRINT,2015,2,ASDASDASDM-T21ASDASDASDASDZK123ASDASDASDPR,38
SPRINT,2015,2,ASDASDASDM-T23ASDPYK123ASDASDASDPR,41
SPRINT,2015,2,ASDASDASDM-T80ASDPTASDASDASD123ASDASDASDPR,2
SPRINT,2015,2,ASDASDASDPH-DASD20ZK123ASDASDASDPR,1
SPRINT,2015,2,ASDASDASDPH-L520ZK123ASDASDASDPR,1
SPRINT,2015,2,ASDASDASDPH-L520ZW123ASDASDASDPR,1
SPRINT,2015,2,ASDASDASDPH-L600ZK123ASDASDASDPR,3
SPRINT,2015,2,ASDASDASDPH-L600ZW123ASDASDASDPR,1
SPRINT,2015,2,ASDASDASDPH-L900TASDASDASD123ASDASDASDPR,1
SPRINT,2015,2,ASDASDASDPH-L900ZW123ASDASDASDPR,1
SPRINT,2015,2,ASDASDASDPH-LASD10MB123ASDASDASDPR,1
SPRINT,2015,2,ASDASDASDPH-LASD10MBBASDASDASDPR,1
SPRINT,2015,2,ASDASDASDPH-LASD10RWBASDASDASDPR,1
SPRINT,2015,2,ASDASDASDPH-LASD20ZB123ASDASDASDPR,4
SPRINT,2015,2,ASDASDASDPH-LASD20ZK123ASDASDASDPR,8
SPRINT,2015,2,ASDASDASDPH-LASD20ZP123ASDASDASDPR,2
SPRINT,2015,2,ASDASDASDPH-LASD20ZW123ASDASDASDPR,15
T-MOBILE,2015,2,ASDASDASDGH-M819ZK123TMB,3
T-MOBILE,2015,2,ASDASDASDGH-M919RW123TMB,7
T-MOBILE,2015,2,ASDASDASDGH-M919ZK123TMB,21
T-MOBILE,2015,2,ASDASDASDGH-M919ZW123TMB,29
T-MOBILE,2015,2,ASDASDASDGH-T399DN123TMB,8
T-MOBILE,2015,2,ASDASDASDGH-T599E123123TMB,10
T-MOBILE,2015,2,ASDASDASDGH-T889TASDASDASD123TMB,3
T-MOBILE,2015,2,ASDASDASDGH-T889ZW123TMB,4
T-MOBILE,2015,2,ASDASDASDGH-T989ZKBTMB,1
T-MOBILE,2015,2,ASDASDASDGH-T999MB123TMB,4
T-MOBILE,2015,2,ASDASDASDGH-T999RW123TMB,3
T-MOBILE,2015,2,ASDASDASDGH-T999ZW123TMB,3
T-MOBILE,2015,2,ASDASDASDM-G386TRK123TMB,47
T-MOBILE,2015,2,ASDASDASDM-G386TZK123TMB,23
T-MOBILE,2015,2,ASDASDASDM-G900TRK123TMB,2
T-MOBILE,2015,2,ASDASDASDM-G900TZD123TMB,4
T-MOBILE,2015,2,ASDASDASDM-G900TZK123TMB,57
T-MOBILE,2015,2,ASDASDASDM-G900TZW123TMB,40
T-MOBILE,2015,2,ASDASDASDM-N900TZKETMB,20
T-MOBILE,2015,2,ASDASDASDM-N900TZWETMB,8
T-MOBILE,2015,2,ASDASDASDM-N910TZKETMB,50
T-MOBILE,2015,2,ASDASDASDM-N910TZWETMB,39
T-MOBILE,2015,2,ASDASDASDM-N915TZKETMB,10
T-MOBILE,2015,2,ASDASDASDM-P60ASDTZKETMB,2
T-MOBILE,2015,2,ASDASDASDM-T33ASDTZW123TMB,3
TRACFONE,2015,2,ASDASDASDCH-ASDASDASD968MBBTFN,10
TRACFONE,2015,2,ASDASDASDCH-ASDASDASD968RWBTFN,1
TRACFONE,2015,2,ASDASDASDM-ASDASDASD9ASD5LZK123TFN,5
"US CELLULAR",2015,2,ASDASDASDCH-R890ZW123UASDASDASDC,2
"US CELLULAR",2015,2,ASDASDASDCH-R960ZK123UASDASDASDC,1
"US CELLULAR",2015,2,ASDASDASDCH-R9ASD0ZK123UASDASDASDC,2
"US CELLULAR",2015,2,ASDASDASDCH-R9ASD0ZW123UASDASDASDC,2
"US CELLULAR",2015,2,ASDASDASDM-G800RZK123UASDASDASDC,3
"US CELLULAR",2015,2,ASDASDASDM-G900RZD123UASDASDASDC,2
"US CELLULAR",2015,2,ASDASDASDM-G900RZK123UASDASDASDC,7
"US CELLULAR",2015,2,ASDASDASDM-G900RZW123UASDASDASDC,3
"US CELLULAR",2015,2,ASDASDASDM-N900RZKEUASDASDASDC,1
"US CELLULAR",2015,2,ASDASDASDM-N910RZKEUASDASDASDC,3
VERIZON,2015,2,ASDASDASDCH-I200ZK123VZW,2
VERIZON,2015,2,ASDASDASDCH-I535MBBVZW,4
VERIZON,2015,2,ASDASDASDCH-I535MBPVZW,1
VERIZON,2015,2,ASDASDASDCH-I535RWBVZW,4
VERIZON,2015,2,ASDASDASDCH-I535ZKBVZW,2
VERIZON,2015,2,ASDASDASDCH-I5QWE5ZB123VZW,3
VERIZON,2015,2,ASDASDASDCH-I5QWE5ZK123VZW,16
Other,2015,2,ASDASDASDM-P6000ZWVX123R,1
Other,2015,2,ASDASDASDM-P9000ZKFX123R,2
Other,2015,2,ASDASDASDM-P9000ZKVX123R,2
Other,2015,2,ASDASDASDM-R3500ZK123X123R,1
Other,2015,2,ASDASDASDM-R3800VASDASDASD123X123R,1
Other,2015,2,ASDASDASDM-T110NDW123X123R,2
Other,2015,2,ASDASDASDM-T110NYK123X123R,4
Other,2015,2,ASDASDASDM-T2105GY123X123R,6
Other,2015,2,ASDASDASDM-T2105GYYX123R,1
Other,2015,2,ASDASDASDM-T210RGNYX123R,16
Other,2015,2,ASDASDASDM-T210RMKYX123R,1
Other,2015,2,ASDASDASDM-T210RZWYX123R,3
Other,2015,2,ASDASDASDM-T230NYK123X123R,19
Other,2015,2,ASDASDASDM-T230NZW123X123R,47
Other,2015,2,ASDASDASDM-T230NZWASDASDASDX123R,2
Other,2015,2,ASDASDASDM-T230NZWUX123R,1
Other,2015,2,ASDASDASDM-T3100GNYX123R,1
Other,2015,2,ASDASDASDM-T3100ZWASDASDASDX123R,2
Other,2015,2,ASDASDASDM-T3100ZWYX123R,2
Other,2015,2,ASDASDASDM-T320NZK123X123R,2
Other,2015,2,ASDASDASDM-T320NZW123X123R,1
Other,2015,2,ASDASDASDM-T330NYK123X123R,3
Other,2015,2,ASDASDASDM-T330NZW123X123R,3
Other,2015,2,ASDASDASDM-T520NZK123X123R,3
Other,2015,2,ASDASDASDM-T520NZW123X123R,2
Other,2015,2,ASDASDASDM-T530NYK123X123R,18
Other,2015,2,ASDASDASDM-T530NZW123X123R,14
Other,2015,2,ASDASDASDM-T800NTASDASDASD123X123R,12
Other,2015,2,ASDASDASDM-T800NTASDASDASDEX123R,3
Other,2015,2,ASDASDASDM-T800NZW123X123R,6
Other,2015,2,ASDASDASDM-T9000ZK123X123R,3
Other,2015,2,ASDASDASDM-T9000ZW123X123R,1
Other,2015,2,ASDASDASDM-TASD00NTASDASDASD123X123R,4
Other,2015,2,ASDASDASDM-TASD00NZW123X123R,11
Other,2015,2,GT-N5110ZWMX123R,1
Other,2015,2,GT-N5110ZWYX123R,5
Other,2015,2,GT-N8013E123VX123R,2
Other,2015,2,GT-N8013E123YX123R,2
Other,2015,2,GT-N8013ZWYX123R,2
Other,2015,2,GT-P3113TASDASDASDASDASDASDX123R,1
Other,2015,2,GT-P3113TASDASDASDYX123R,4
Other,2015,2,GT-P5113TASDASDASDYX123R,2
Other,2015,2,GT-P5210GNYX123R,6
Other,2015,2,GT-P5210ZWASDASDASDX123R,1
Other,2015,2,GT-P5210ZWUX123R,1
Other,2015,2,GT-P5210ZWYX123R,3
"BOOST MOBILE",2015,2,ASDASDASDM-G900PZW123BASDASDASDT,6
"BOOST MOBILE",2015,2,ASDASDASDPH-LASD10RWBBASDASDASDT,10
"BOOST MOBILE",2015,2,ASDASDASDPH-M830ZK123BASDASDASDT,1
CRICKET,2015,2,ASDASDASDCH-R9ASD0ZK123CRI,4
"METRO PCS",2015,2,ASDASDASDCH-R350Z123123MTR,1
Other,2015,2,ASDASDASDCH-IQWE35ZK123X123R,2
Other,2015,2,ASDASDASDCH-R530MBBX123R,1
Other,2015,2,ASDASDASDM-P6000ZKVX123R,6
Other,2015,2,ASDASDASDM-P6000ZKYX123R,1
"BOOST MOBILE",2015,3,ASDASDASDM-G900PZW123BASDASDASDT,3
"BOOST MOBILE",2015,3,ASDASDASDPH-LASD10RWBBASDASDASDT,1
"BOOST MOBILE",2015,3,ASDASDASDPH-M830ZK123BASDASDASDT,2
CSPIRE,2015,3,ASDASDASDCH-R9ASD0ZK123CASDASDASDP,1
"METRO PCS",2015,3,ASDASDASDCH-R530RWBMTR,1
SPRINT,2015,3,ASDASDASDM-G860PZB123ASDASDASDPR,9
SPRINT,2015,3,ASDASDASDM-G860PZR123ASDASDASDPR,8
SPRINT,2015,3,ASDASDASDM-G900PZD123ASDASDASDPR,17
SPRINT,2015,3,ASDASDASDM-G900PZK123ASDASDASDPR,28
SPRINT,2015,3,ASDASDASDM-G900PZW123ASDASDASDPR,18
SPRINT,2015,3,ASDASDASDM-N900PZKEASDASDASDPR,8
SPRINT,2015,3,ASDASDASDM-N900PZWEASDASDASDPR,2
SPRINT,2015,3,ASDASDASDM-N910PZKEASDASDASDPR,31
SPRINT,2015,3,ASDASDASDM-N910PZWEASDASDASDPR,19
SPRINT,2015,3,ASDASDASDM-N915PZKEASDASDASDPR,6
SPRINT,2015,3,ASDASDASDM-T21ASDASDASDASDZK123ASDASDASDPR,25
SPRINT,2015,3,ASDASDASDM-T23ASDPYK123ASDASDASDPR,24
SPRINT,2015,3,ASDASDASDM-T80ASDPTASDASDASD123ASDASDASDPR,2
SPRINT,2015,3,ASDASDASDPH-L520ZK123ASDASDASDPR,2
SPRINT,2015,3,ASDASDASDPH-L900TASDASDASD123ASDASDASDPR,2
SPRINT,2015,3,ASDASDASDPH-L900ZW123ASDASDASDPR,2
SPRINT,2015,3,ASDASDASDPH-LASD10MBBASDASDASDPR,7
SPRINT,2015,3,ASDASDASDPH-LASD10RWBASDASDASDPR,1
SPRINT,2015,3,ASDASDASDPH-LASD10ZPBASDASDASDPR,3
SPRINT,2015,3,ASDASDASDPH-LASD20ZB123ASDASDASDPR,1
SPRINT,2015,3,ASDASDASDPH-LASD20ZK123ASDASDASDPR,4
SPRINT,2015,3,ASDASDASDPH-LASD20ZW123ASDASDASDPR,2
T-MOBILE,2015,3,ASDASDASDGH-M819ZK123TMB,2
T-MOBILE,2015,3,ASDASDASDGH-M919RW123TMB,8
T-MOBILE,2015,3,ASDASDASDGH-M919ZK123TMB,22
T-MOBILE,2015,3,ASDASDASDGH-M919ZW123TMB,25
T-MOBILE,2015,3,ASDASDASDGH-T399DN123TMB,7
T-MOBILE,2015,3,ASDASDASDGH-T599E123123TMB,5
T-MOBILE,2015,3,ASDASDASDGH-T699D123BTMB,1
T-MOBILE,2015,3,ASDASDASDGH-T889ZW123TMB,2
T-MOBILE,2015,3,ASDASDASDGH-T989ZKBTMB,1
T-MOBILE,2015,3,ASDASDASDGH-T999NB123TMB,1
T-MOBILE,2015,3,ASDASDASDGH-T999RW123TMB,5
T-MOBILE,2015,3,ASDASDASDGH-T999ZW123TMB,6
T-MOBILE,2015,3,ASDASDASDM-G386TRK123TMB,34
T-MOBILE,2015,3,ASDASDASDM-G386TZK123TMB,36
T-MOBILE,2015,3,ASDASDASDM-G900TRK123TMB,3
T-MOBILE,2015,3,ASDASDASDM-G900TZD123TMB,3
T-MOBILE,2015,3,ASDASDASDM-G900TZK123TMB,39
T-MOBILE,2015,3,ASDASDASDM-G900TZW123TMB,44
T-MOBILE,2015,3,ASDASDASDM-G920TZKETMB,1
T-MOBILE,2015,3,ASDASDASDM-G920TZW123TMB,1
T-MOBILE,2015,3,ASDASDASDM-G925TZK123TMB,1
T-MOBILE,2015,3,ASDASDASDM-N900TZKETMB,29
T-MOBILE,2015,3,ASDASDASDM-N900TZWETMB,12
T-MOBILE,2015,3,ASDASDASDM-N910TZKETMB,46
T-MOBILE,2015,3,ASDASDASDM-N910TZWETMB,42
T-MOBILE,2015,3,ASDASDASDM-N915TZKETMB,8
T-MOBILE,2015,3,ASDASDASDM-P60ASDTZKETMB,1
T-MOBILE,2015,3,ASDASDASDM-T33ASDTZW123TMB,4
VERIZON,2015,3,ASDASDASDCH-I200ZKPVZW,1
VERIZON,2015,3,ASDASDASDCH-I535MBBVZW,4
VERIZON,2015,3,ASDASDASDCH-I535RWBVZW,2
VERIZON,2015,3,ASDASDASDCH-I535ZKBVZW,3
VERIZON,2015,3,ASDASDASDCH-I5QWE5ZB123VZW,3
VERIZON,2015,3,ASDASDASDCH-I5QWE5ZK123VZW,6
VERIZON,2015,3,ASDASDASDCH-I5QWE5ZKBVZW,2
